frame,id,x,y,image_index,angle,site,site_id
16,36,217,141,0,-100,false,
16,37,604,574,0,60,true,0
16,38,626,148,0,-17,false,
16,39,530,24,0,-33,false,
16,40,57,571,0,-96,false,
16,41,82,515,0,-180,false,
16,42,26,158,0,-214,false,
16,43,81,197,0,80,false,
16,44,330,197,0,14,false,
16,45,723,297,0,-261,false,
16,46,101,103,0,-242,false,
16,47,420,130,0,-54,false,
16,48,577,738,0,52,false,
16,49,155,544,0,-96,false,
17,0,668,609,0,-138,false,
17,1,370,386,0,-182,false,
17,2,563,31,0,35,false,
17,3,675,333,0,-100,false,
17,4,545,123,0,-4,false,
17,5,722,7,0,-70,false,
17,6,454,712,0,-99,false,
17,7,127,350,0,-227,false,
17,8,214,337,0,-100,false,
17,9,124,174,0,-268,false,
17,10,354,265,0,-169,false,
17,11,676,424,0,-98,false,
17,12,109,707,0,39,false,
17,13,122,212,0,-40,false,
17,14,525,655,0,10,false,
17,15,577,527,0,-242,true,0
17,16,425,708,0,-199,false,
17,17,407,402,0,-35,false,
17,18,230,609,0,-102,false,
17,19,88,437,0,-239,false,
17,20,492,235,0,17,false,
17,21,336,602,0,-248,false,
17,22,247,361,0,82,false,
17,23,80,537,0,-101,false,
17,24,493,290,0,-84,false,
17,25,400,28,0,-151,false,
17,26,411,597,0,-7,false,
